1,-3.01474e-06,7.80865e-05,0.000135508,-2.10566e-06,-0.000435739,-0.00106154,0.016141,-2.73512e-22,-0.00410648,0.0443808,-7.66064e-07,0,-1.24872e-07,7.7174e-07,0.000381323
1,-0.000729782,0.000424836,0.000136343,-2.08156e-06,-0.00045026,-0.00106902,0.0161881,2.3664e-20,-0.362031,0.272121,0.000612835,0,-0.00988212,-0.00978433,0.0219863
0.999978,-0.0046114,0.00475597,-1.10603e-05,3.09622e-06,-0.000447679,-0.00104602,0.0167914,-1.00323e-18,-0.89578,0.976852,-0.0172761,0,-0.0191671,-0.0145073,0.121858
0.999863,-0.0115215,0.0119198,0.000134713,4.67913e-06,-0.000418055,-0.000999795,0.0179807,2.60081e-18,-1.25087,1.27461,0.0275902,0,-0.0170981,-0.0142914,0.233333
0.999656,-0.01837,0.018711,0.000223461,6.39093e-06,-0.000378164,-0.000949397,0.0198182,1.22439e-18,-1.09354,1.07963,0.00618206,0,-0.00775574,-0.00655739,0.339832
0.999402,-0.024326,0.0245685,0.00020044,9.4413e-06,-0.000309328,-0.000872078,0.0222774,-1.60174e-18,-0.968135,0.947293,-0.00961897,0,0.00178362,0.00245127,0.440915
0.999093,-0.0300233,0.03018,0.000158522,1.27878e-05,-0.000219253,-0.000774209,0.0252755,6.78685e-19,-0.956284,0.949687,-0.00585528,0,0.00653409,0.00771296,0.525295
0.998714,-0.035768,0.0359195,0.000150844,1.53031e-05,-0.00011307,-0.000658741,0.0287312,-1.80024e-17,-0.953202,0.95313,-0.000532308,0,0.0119907,0.0134385,0.598654
0.998286,-0.0413114,0.0414556,0.000157158,1.7155e-05,2.27522e-05,-0.000514008,0.0325967,-2.52759e-18,-0.902382,0.900772,0.000285929,0,0.0218846,0.0231783,0.664535
0.997835,-0.0464474,0.0465668,0.000159737,1.87574e-05,0.000202765,-0.000326036,0.0368329,1.1873e-19,-0.834672,0.830733,-0.000830477,0,0.0346665,0.0357387,0.723535
0.997364,-0.0512608,0.0513491,0.000159417,2.01962e-05,0.000431531,-8.99801e-05,0.0413885,-3.53462e-18,-0.788203,0.7838,-0.00107538,0,0.0471887,0.0481601,0.773925
0.996877,-0.0558134,0.0558683,0.000158641,2.14529e-05,0.000714119,0.000199354,0.0462302,-1.69367e-17,-0.74663,0.741861,-0.00113245,0,0.0607042,0.0615842,0.818884
0.996377,-0.0601233,0.0601428,0.000157863,2.25411e-05,0.0010574,0.000548872,0.0513383,-3.71641e-18,-0.707778,0.702725,-0.00115507,0,0.0754411,0.0762405,0.860424
0.995869,-0.0642176,0.0642007,0.0001573,2.34826e-05,0.00146678,0.000964029,0.0566843,-5.5734e-18,-0.673878,0.668642,-0.00113702,0,0.0908429,0.0915766,0.897053
0.99535,-0.0681349,0.0680811,0.000157025,2.43075e-05,0.00194582,0.00144845,0.0622326,-3.51474e-18,-0.646055,0.640725,-0.00110403,0,0.106421,0.107105,0.927721
0.994825,-0.0718912,0.0718002,0.00015699,2.50382e-05,0.00249954,0.00200719,0.0679608,1.42943e-17,-0.620036,0.614636,-0.00108084,0,0.122787,0.123433,0.954616
0.994114,-0.0766766,0.0765357,0.0001573,2.5899e-05,0.00336222,0.00287613,0.0758456,-6.2205e-18,-0.589721,0.584258,-0.00104469,0,0.145584,0.146194,0.985855
0.993574,-0.0801254,0.0799472,0.00015782,2.64824e-05,0.00410761,0.00362593,0.0819227,1.8547e-18,-0.572095,0.566619,-0.00100723,0,0.162813,0.16341,1.00515
0.993025,-0.0834771,0.0832615,0.000158582,2.70318e-05,0.00494087,0.00446343,0.0881194,-9.66655e-18,-0.556922,0.551453,-0.000969102,0,0.18041,0.181006,1.02175
0.992469,-0.086742,0.0864894,0.000159576,2.75583e-05,0.00586621,0.0053929,0.0944266,6.58536e-18,-0.543649,0.538196,-0.000930824,0,0.198527,0.199132,1.03668
0.991903,-0.0899463,0.0896569,0.000160781,2.80815e-05,0.00688519,0.00641593,0.100826,4.86636e-18,-0.534997,0.529577,-0.000889679,0,0.216272,0.216897,1.04862
0.991324,-0.0931043,0.0927784,0.00016217,2.86149e-05,0.00800043,0.00753521,0.107307,6.92234e-18,-0.528121,0.522738,-0.000851785,0,0.234254,0.23491,1.05864
0.990733,-0.096224,0.095862,0.000163727,2.91677e-05,0.00921531,0.00875419,0.113862,-1.97431e-18,-0.522769,0.517425,-0.000814898,0,0.252583,0.253278,1.06752
0.990125,-0.0993261,0.0989283,0.000165427,2.97568e-05,0.0105308,0.0100739,0.12048,3.81849e-18,-0.521113,0.515806,-0.000779075,0,0.270466,0.271208,1.07435
0.989499,-0.102422,0.101989,0.000167251,3.03938e-05,0.011949,0.0114963,0.127152,-1.33799e-17,-0.520904,0.51563,-0.000746168,0,0.288477,0.289275,1.07989
0.988853,-0.105519,0.10505,0.000169185,3.10869e-05,0.0134725,0.0130244,0.133874,9.04654e-18,-0.521898,0.516655,-0.000714552,0,0.306728,0.307588,1.0847
0.988185,-0.108627,0.108123,0.000171214,3.18479e-05,0.0151031,0.0146597,0.14064,1.29291e-17,-0.525025,0.519803,-0.000685167,0,0.324831,0.32576,1.08852
0.987492,-0.11176,0.111221,0.000173319,3.26901e-05,0.0168419,0.0164035,0.147445,7.34036e-18,-0.530129,0.524921,-0.000658602,0,0.342766,0.34377,1.09147
0.98677,-0.114927,0.114353,0.000175483,3.36258e-05,0.0186902,0.0182571,0.154284,-1.55507e-17,-0.536752,0.531549,-0.000635398,0,0.360619,0.361704,1.09367
